countyFIPS,PostalCode,StateFIPS,X2020.06.01,X2020.08.01,X2020.10.01,X2020.12.01,X2021.02.01,X2021.04.01,FIPSnumber,Percent.of.adults.with.less.than.a.high.school.diploma..2015.19,Percent.of.adults.with.a.high.school.diploma.only..2015.19,Percent.of.adults.completing.some.college.or.associate.s.degree..2015.19,Percent.of.adults.with.a.bachelor.s.degree.or.higher..2015.19,StateName,County,Rural_urban_continuum_code_2013,Civilian_labor_force_2019,Unemployment_rate_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Rural.urban_Continuum_Code_2003,PCTPOVALL_2019,PCTPOV017_2019,PCTPOV517_2019,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,votes_gop,votes_dem,total_votes,white,votingPop,gopPercent,demPercent,black,hispanic,CDPerThou.06.2020,CDPerThou.08.2020,CDPerThou.10.2020,CDPerThou.12.2020,CDPerThou.02.2021,CDPerThou.04.2021,PoliticsGroup
1105,AL,1,0,3,6,6,20,27,1105,17.2,36.9,23.1,22.8,Alabama,Perry County AL,8,3413,5.2,29572,57.1,8,33.9,46.2,45.6,8923,4152,4771,1305,1393,2764,3299,17,12,42,14,4083,4696,1252,1349,69,75,53,44,1339,3860,5230,0.302364675557548,0.586125742463297,0.256022944550669,0.738049713193117,0.679479995517203,0.0161380701557772,0,0.33620979491202513,0.6724195898240503,0.6724195898240503,2.241398632746834,3.025888154208226,1
1107,AL,1,4,10,15,18,33,57,1107,18.5,37.2,30.2,14.1,Alabama,Pickens County AL,3,7923,3.5,40249,77.7,8,24.3,34,32.7,19930,10014,9916,5985,5583,3798,4167,33,18,33,31,9348,9538,5408,5274,666,378,577,309,5594,4022,9668,0.580431510286001,0.48509784244857,0.578609846917666,0.416011584609019,0.399648770697441,0.0523833416959358,0.2007024586051179,0.5017561465127948,0.7526342197691922,0.9031610637230306,1.6557952834922227,2.8600100351229303,3
1109,AL,1,0,7,12,14,41,74,1109,15,35.7,25.5,23.7,Alabama,Pike County AL,6,15428,3.3,41271,79.7,6,21.8,29.8,26.2,33114,15919,17195,9410,9626,5714,6815,113,119,332,288,15495,16817,9098,9380,424,378,312,246,8042,5636,13841,0.574862595880896,0.417980310442713,0.581027382414565,0.407196011848855,0.378359606208854,0.024219363411246,0,0.2113909524672344,0.3623844899438304,0.4227819049344688,1.2381470073080871,2.234704354653621,3
1111,AL,1,7,11,13,22,37,41,1111,20.4,34.9,28.2,16.5,Alabama,Randolph County AL,6,9639,3,42922,82.9,6,17.5,28.4,28.1,22722,11078,11644,8724,8995,2060,2310,47,60,43,61,10720,11320,8419,8712,358,324,305,283,8559,2203,10837,0.779816917524866,0.476938649766746,0.789794223493587,0.203285041985789,0.19232461931168,0.0300149634715254,0.3080714725816389,0.48411231405686117,0.5721327347944724,0.9682246281137223,1.6283777836458058,1.8044186251210281,3
1113,AL,1,0,1,3,3,19,36,1113,16.2,31.4,34.6,17.8,Alabama,Russell County AL,2,23896,2.9,43670,84.4,2,18.9,25.4,26.2,57961,27767,30194,14195,14751,12317,14047,211,199,183,329,26055,28528,12981,13581,1712,1666,1214,1170,9864,11228,21329,0.499404772174393,0.367988820068667,0.462468939003235,0.526419428946505,0.454857576646366,0.0582805679681165,0,0.017252980452373147,0.05175894135711944,0.05175894135711944,0.3278066285950898,0.6211072962854333,2
1115,AL,1,1,11,37,56,155,232,1115,15.4,35.6,32.9,16.1,Alabama,St. Clair County AL,1,40532,2.7,65403,126.3,1,11.2,14.9,13.9,89512,44352,45160,38585,39724,4535,4115,178,162,374,429,43259,44068,37641,38790,1093,1092,944,934,36166,7744,44441,0.874843596389311,0.496480918759496,0.813798069350375,0.17425350464661,0.0966350880328894,0.0244101349539727,0.011171686477790687,0.12288855125569756,0.41335239967825543,0.6256144427562785,1.7316114040575565,2.5918312628474394,3
1117,AL,1,19,32,50,77,160,232,1117,7.3,19.8,29.9,42.9,Alabama,Shelby County AL,1,115939,2.2,77801,150.3,1,6.2,7.7,7,217702,105203,112499,87513,92176,13458,15539,439,425,2202,2722,98734,106333,81563,86528,6469,6166,5950,5648,79700,33268,114950,0.825389752965062,0.528015360446849,0.693344932579382,0.289412788168769,0.133195836510459,0.0580380520160586,0.08727526618956188,0.14698992200347263,0.22967175313042598,0.35369449982085605,0.7349496100173631,1.0656769345251766,3
1119,AL,1,7,18,21,22,28,32,1119,13.3,35.4,29.8,21.6,Alabama,Sumter County AL,8,4854,4.5,29209,56.4,8,36.4,45.3,44.4,12427,5684,6743,1517,1670,4026,4847,5,15,93,145,5606,6672,1467,1631,78,71,50,39,1598,4648,6291,0.256457713044178,0.50623642069687,0.254013670322683,0.738833253854713,0.714009817333226,0.011990021726885,0.5632896113301682,1.4484590005632896,1.6898688339905046,1.7703387784662428,2.2531584453206728,2.575038223223626,1
1121,AL,1,5,14,30,57,117,167,1121,19.7,33.7,31.6,15,Alabama,Talladega County AL,4,35769,3.4,47719,92.2,4,17.4,25.1,24,79978,38479,41499,25080,26162,12244,14167,198,150,246,310,37367,40698,24244,25556,1112,801,836,606,22235,13138,35663,0.640701192828028,0.445910125284453,0.623475310545944,0.368393012365757,0.330228312786016,0.0239190777463803,0.06251719222786266,0.17504813823801546,0.375103153367176,0.7126959913976344,1.4629022981319864,2.088074220410613,3
1123,AL,1,65,79,85,91,114,144,1123,19.3,32.7,29.5,18.4,Alabama,Tallapoosa County AL,6,18652,3,47100,91,6,16,25.9,24.5,40367,19562,20805,13968,14504,5102,5799,94,86,104,132,19004,20342,13580,14153,558,463,388,351,14963,5859,20991,0.70532861000322,0.520003963633661,0.71282930779858,0.279119622695441,0.27004731587683,0.02529293730027,1.6102261748457898,1.9570441201971909,2.1056803824906485,2.254316644784106,2.824088983575693,3.5672702950429804,3
1125,AL,1,16,63,118,154,302,434,1125,11.7,29.9,27.7,30.7,Alabama,Tuscaloosa County AL,3,104964,2.7,52307,101,3,16.2,19.7,20,209355,100780,108575,66468,67973,30731,37134,433,343,1721,1669,96359,104688,62663,64622,4421,3887,3805,3351,51117,37765,90172,0.642167610040362,0.430713381576748,0.566883289712993,0.418810717295835,0.324162308041365,0.039683790690454,0.07642521076640156,0.30092426739270617,0.5636359294022115,0.7355926536266151,1.4425258532158296,2.0730338420386425,3
1127,AL,1,2,66,88,111,197,274,1127,18.2,37.5,33,11.3,Alabama,Walker County AL,1,25347,3.3,45991,88.8,1,17.3,23.7,23.4,63521,30982,32539,28171,29589,1845,2089,204,163,174,190,30059,31781,27435,29002,923,758,736,587,26002,4834,31170,0.909305583980101,0.490703861715023,0.834199550850176,0.155085017645172,0.0619322743659577,0.0264636891736591,0.03148565041482344,1.0390264636891737,1.3853686182522316,1.747453598022701,3.1013365658601093,4.3135341068308115,3
1129,AL,1,6,11,12,19,27,38,1129,17.4,43.1,26.9,12.7,Alabama,Washington County AL,8,6800,4.6,48864,94.4,8,18.6,28.2,26.5,16326,8001,8325,5336,5440,1812,1992,594,710,153,34,7863,8199,5245,5361,138,126,91,79,6564,2258,8876,0.660051451672179,0.543672669361754,0.739522307345651,0.254393871113114,0.233002572583609,0.0161705255420801,0.3675119441381845,0.6737718975866716,0.735023888276369,1.1637878231042509,1.6538037486218302,2.3275756462085018,3
1131,AL,1,7,9,11,18,22,26,1131,23.5,39.5,24.5,12.5,Alabama,Wilcox County AL,9,2739,7.1,30998,59.9,8,32.5,48.9,46,10373,4922,5451,1418,1450,3433,3938,9,14,12,9,4842,5382,1372,1414,80,69,46,36,1833,4048,5903,0.27648703364504,0.569073556348212,0.31052007453837,0.685753006945621,0.710594813458016,0.0143642147883929,0.6748288826761786,0.8676371348693724,1.0604453870625663,1.7352742697387449,2.1208907741251326,2.50650727851152,1
1133,AL,1,0,10,12,23,44,71,1133,21.2,38.2,27.8,12.8,Alabama,Winston County AL,6,10041,3.3,40827,78.9,6,16.7,22.5,21.5,23629,11627,12002,11129,11533,132,104,107,96,30,55,11214,11634,10812,11234,413,368,317,299,10195,974,11284,0.959075712048754,0.477548774810614,0.903491669620702,0.0863169088975541,0.00998772694570232,0.0330526048499725,0,0.4232087688856913,0.5078505226628296,0.97338016843709,1.8621185830970417,3.004782259088408,3
4001,AZ,4,39,135,165,196,311,417,4001,19.6,32.2,35.9,12.3,Arizona,Apache County AZ,6,20487,9.9,35386,57,6,33.4,44.7,47.6,71887,35482,36405,8245,7768,204,200,26197,27718,174,171,32973,34178,6565,6370,2509,2227,1680,1398,11442,23293,35183,0.22275237525561,0.489420896685075,0.325213881704232,0.662052695904272,0.0056199312810383,0.0658811746212806,0.542518118714093,1.8779473340103217,2.2952689637903934,2.7265013145631336,4.326234228720074,5.800770653942994,1
4003,AZ,4,3,49,73,79,227,280,4003,12.6,24.1,40.2,23.1,Arizona,Cochise County AZ,3,50594,5.7,48650,78.4,4,16.6,26.2,24.6,125922,63757,62165,55857,54608,3297,2379,1184,1032,1073,1771,41267,39667,35155,33813,22490,22498,20702,20795,35557,23732,60473,0.877249408363908,0.48024173694827,0.587981413192665,0.392439601144312,0.0450755229427741,0.357268785438605,0.023824272168485254,0.3891297787519258,0.5797239560998079,0.6273725004367783,1.8027032607487175,2.2235987357252904,3
4005,AZ,4,81,117,144,173,276,324,4005,9.5,22,32.3,36.2,Arizona,Coconino County AZ,3,77507,5.5,58301,94,3,15.9,15.4,14.6,143476,70721,72755,47024,47295,1150,1030,18952,20432,1313,1633,60347,62587,38591,39017,10374,10168,8433,8278,27052,44698,73346,0.657385207282054,0.511207449329505,0.368827202574101,0.609412919586617,0.0151941788173632,0.143173771223062,0.5645543505534026,0.8154673952438038,1.0036521787616046,1.2057765758733168,1.9236666759597425,2.2582174022136106,1
4007,AZ,4,0,29,57,93,188,220,4007,13.7,27.9,39.7,18.7,Arizona,Gila County AZ,4,21677,5.5,45980,74.1,4,21.1,32.2,31,54018,26789,27229,20982,21275,246,195,4819,4989,204,285,21605,22197,16474,16819,5184,5032,4508,4456,18377,8943,27678,0.782276278277611,0.512384760635344,0.66395693330443,0.323108606113158,0.00816394535154948,0.189122144470362,0,0.5368580843422562,1.0552038209485728,1.721648339442408,3.480321374356696,4.072716501906772,3
4009,AZ,4,0,9,25,36,65,77,4009,14.7,28.7,41.4,15.2,Arizona,Graham County AZ,7,15351,4.8,50685,81.7,6,20.1,25.2,23.9,38837,20809,18028,17077,14638,555,175,2589,2669,150,138,13521,12437,10269,9534,7288,5591,6808,5104,10749,4034,14996,0.816618173391354,0.386126631820171,0.716791144305148,0.269005068018138,0.0187965084841775,0.331616757216057,0,0.23173777583232485,0.6437160439786801,0.9269511033292994,1.6736617143445682,1.9826454154543347,3
4011,AZ,4,0,2,2,3,6,10,4011,11.9,34.7,39.8,13.5,Arizona,Greenlee County AZ,7,4520,3.9,68066,109.7,7,9.3,11.1,10.5,9498,4916,4582,4438,4122,112,90,193,198,30,49,2591,2381,2259,2061,2325,2201,2179,2061,2433,1182,3688,0.901242366814066,0.388292272057275,0.65970715835141,0.320498915401302,0.0212676352916403,0.476521372920615,0,0.2105706464518846,0.2105706464518846,0.3158559696778269,0.6317119393556538,1.052853232259423,3
4012,AZ,4,0,10,15,20,60,78,4012,23.1,31.1,33.8,12,Arizona,La Paz County AZ,6,9334,5.8,39407,63.5,6,22.1,32.6,32.4,21108,10820,10288,8430,7754,139,115,1839,1976,86,105,7733,7393,6208,5720,3087,2895,2222,2034,5129,2236,7460,0.766723517149896,0.353420504074285,0.687533512064343,0.299731903485255,0.0120333522834944,0.283399658897101,0,0.47375402690922874,0.7106310403638431,0.9475080538184575,2.8425241614553722,3.695281409891984,3
4013,AZ,4,433,2089,3405,4010,7462,9677,4013,12.3,22.4,32.6,32.7,Arizona,Maricopa County AZ,1,2310503,4,68634,110.7,1,12.2,17.5,16.3,4485414,2217230,2268184,1839169,1874727,143502,142817,61887,65119,98196,109515,1511588,1564971,1204282,1241807,705642,703213,634887,632920,995665,1040774,2069475,0.827994026861289,0.461378815868502,0.481119607629954,0.502916923374286,0.0638333496083082,0.314096981906241,0.09653512473987909,0.46573181427622956,0.759127251129996,0.8940088919328294,1.6636145515218885,2.15743741826284,2
4015,AZ,4,45,153,227,262,521,688,4015,13.9,35.3,37.8,12.9,Arizona,Mohave County AZ,3,87792,5.7,49712,80.1,4,16,28.2,27.3,212181,107347,104834,98480,96121,1794,1009,3198,3234,1044,1566,88444,87818,81776,81059,18903,17016,16704,15062,78535,24831,104705,0.91714621007536,0.493470197614301,0.750059691514254,0.237151998471897,0.0132104194060731,0.16928471446548,0.21208308001187665,0.7210824720403807,1.0698413147265777,1.2347948214024818,2.455450770804172,3.2425146455149143,3
4017,AZ,4,64,188,236,272,429,521,4017,16.6,30.3,37.8,15.3,Arizona,Navajo County AZ,4,40979,7.3,40676,65.6,4,25.2,35,33.1,110924,55469,55455,28597,27289,725,384,24484,26164,299,393,48474,49708,23198,22992,6995,5747,5399,4297,27657,23383,51783,0.503822436983881,0.466833147019581,0.53409420079949,0.45155746094278,0.00999783635642422,0.114871443510872,0.576971620208431,1.694854134362266,2.127582849518589,2.452129385885832,3.867512891709639,4.696909595759259,2
4019,AZ,4,185,462,622,695,1740,2351,4019,11.6,22.2,33.8,32.4,Arizona,Pima County AZ,2,498695,4.4,56150,90.5,2,14,19,17.5,1047279,515596,531683,435968,452288,23690,20184,22474,23326,16392,18683,321643,330190,263616,272620,193953,201493,172352,179668,207758,304981,520735,0.848156031009884,0.497226622514153,0.398970685665454,0.585674095269187,0.0418933254653249,0.377593745315241,0.17664824750615643,0.4411431910694285,0.5939200537774557,0.6636244973879931,1.6614483819497956,2.2448650264160745,1
4021,AZ,4,39,140,209,263,612,852,4021,14.2,29.3,37,19.5,Arizona,Pinal County AZ,1,187480,4.9,62067,100.1,1,12.1,17,16.2,462789,240960,221829,197681,184898,13533,11242,16910,13720,4289,4562,164006,156507,131061,128528,76954,65322,66620,56370,107077,75106,185037,0.826681273755426,0.39983016018099,0.57867885882283,0.405897198938591,0.0535341159794204,0.307431680528275,0.08427166592118654,0.3025136725375927,0.451609696859692,0.5682935419813349,1.3224169113786197,1.8410117785859215,3
4023,AZ,4,0,50,63,70,149,173,4023,23.4,28.7,27.5,20.4,Arizona,Santa Cruz County AZ,4,19636,8.5,47779,77,4,18.8,27.8,26.1,46498,22415,24083,21429,22971,236,224,337,333,172,197,3919,3868,3502,3464,18496,20215,17927,19507,6194,13138,19561,0.954879779775474,0.420684760634866,0.316650477991923,0.671642554061653,0.00989289861929545,0.832530431416405,0,1.0753150673147231,1.3548969848165513,1.5054410942406125,3.204438900597875,3.720590132908942,1
4025,AZ,4,6,60,84,123,381,489,4025,9,25.8,39.3,25.9,Arizona,Yavapai County AZ,3,106880,4.4,54242,87.4,3,12,16.7,16.4,235099,114880,120219,107131,112147,1203,921,2505,2553,1256,1689,97086,103372,91266,97211,17794,16847,15865,14936,91527,49602,143280,0.932704945576119,0.609445382583507,0.638798157453936,0.346189279731993,0.00903449185236858,0.14734643703291,0.02552116342476999,0.2552116342476999,0.35729628794677987,0.5231838502077848,1.6205938774728943,2.079974819118754,3
4027,AZ,4,15,254,346,392,697,822,4027,26.7,25.7,32.5,15,Arizona,Yuma County AZ,3,99824,16.4,47024,75.8,3,20.4,29.7,28.6,213787,110106,103681,99824,95209,3597,2049,2601,2271,1534,1754,40111,35545,33836,30617,69995,68136,65988,64592,36534,32210,69926,0.912277173074135,0.327082563486087,0.52246660755656,0.460629808654864,0.0264094636250099,0.646115058446023,0.0701632933714398,1.1880984344230472,1.6184333004345446,1.8336007334402933,3.260254365326236,3.844948476754901,2
5001,AR,5,0,0,10,21,36,38,5001,16.1,38.9,29.2,15.8,Arkansas,Arkansas County AR,6,9427,3,52539,107.2,6,15.8,24.1,22.8,17486,8437,9049,6173,6376,2009,2378,32,29,67,77,8102,8782,5911,6164,335,267,262,212,4304,1818,6292,0.717659842159442,0.359830721720233,0.684043229497775,0.28893833439288,0.250886423424454,0.0344275420336269,0,0,0.5718860802928056,1.200960768614892,2.0587898890541005,2.1731671051126615,3
5003,AR,5,0,4,11,15,27,33,5003,16.7,43.7,27.3,12.3,Arkansas,Ashley County AR,7,7751,5.4,47744,97.4,7,18.5,24.8,23.8,19657,9580,10077,7098,7223,2222,2631,91,61,27,26,8955,9583,6625,6831,625,494,473,392,5548,2125,7926,0.728544538841125,0.40321513964491,0.699974766590966,0.26810497098158,0.246884061657425,0.0569262858014956,0,0.2034898509436842,0.5595970900951315,0.7630869410388157,1.3735564938698683,1.6787912702853944,3
5005,AR,5,0,0,2,29,95,100,5005,11.3,36.3,34.5,17.9,Arkansas,Baxter County AR,7,16296,4,41950,85.6,7,12.7,18.1,16.8,41932,20346,21586,19641,20837,118,78,169,164,68,137,19791,21039,19179,20365,555,547,462,472,15836,4635,21007,0.965324811599733,0.500977773538109,0.753843956776313,0.220640738801352,0.00467423447486407,0.0262806448535725,0,0,0.04769627015167414,0.691595917199275,2.2655728322045214,2.384813507583707,3
5007,AR,5,2,39,93,160,350,407,5007,11.4,29.2,26.1,33.4,Arkansas,Benton County AR,2,137211,2.6,70775,144.4,2,8.9,12.2,10.9,279141,138868,140273,122143,124842,3059,2694,2591,2626,6331,5297,114492,117019,99468,103190,24376,23254,22675,21652,73965,42249,119912,0.884803737179418,0.429575017643413,0.61682734004937,0.352333377810394,0.0206096560519594,0.170630613202647,0.007164837841807545,0.13971433791524712,0.33316495964405085,0.5731870273446036,1.2538466223163205,1.4580445008078355,3
5009,AR,5,0,1,14,44,74,79,5009,12.6,33.4,37.9,16.1,Arkansas,Boone County AR,7,16036,3.2,50083,102.2,7,15.1,18.8,16.1,37432,18447,18985,17661,18263,113,65,164,163,90,128,17967,18477,17257,17821,480,508,404,442,13652,3064,17114,0.95971361402009,0.457202393673862,0.797709477620661,0.17903470842585,0.00475528959179312,0.0263945287454584,0,0.02671511006625347,0.3740115409275486,1.1754648429151529,1.976918144902757,2.1104936952340245,3
5011,AR,5,1,3,8,7,29,32,5011,19,41.3,25.4,14.3,Arkansas,Bradley County AR,7,4483,4.1,39982,81.6,6,22.9,31.3,29.6,10763,5271,5492,3707,3699,1364,1580,85,82,19,32,4317,4730,2879,3049,954,762,828,650,2335,1214,3654,0.688098113908762,0.33949642293041,0.639025725232622,0.33223864258347,0.273529685032054,0.159435101737434,0.092910898448388,0.278732695345164,0.743287187587104,0.6503762891387159,2.694416055003252,2.973148750348416,3
5013,AR,5,0,0,0,1,2,3,5013,15.8,44.7,28.1,11.4,Arkansas,Calhoun County AR,9,2453,4.4,48415,98.8,9,15.4,20.2,18.7,5189,2622,2567,1994,1926,546,553,22,19,5,7,2501,2474,1894,1847,121,93,100,79,1636,479,2182,0.75544420890345,0.420504914241665,0.749770852428964,0.219523373052246,0.211794179996146,0.0412410869146271,0,0,0,0.1927153594141453,0.3854307188282906,0.5781460782424359,3
5015,AR,5,1,6,10,23,39,44,5015,13.7,35.9,29.1,21.2,Arkansas,Carroll County AR,6,12783,3.1,43841,89.4,6,14.7,19.2,18.4,28380,14141,14239,13017,13128,134,104,170,218,278,292,11897,12177,10968,11277,2244,2062,2049,1851,7424,4023,11797,0.921247357293869,0.415680056377731,0.6293125370857,0.34101890311096,0.0083861874559549,0.151726568005638,0.035236081747709654,0.21141649048625794,0.3523608174770965,0.8104298801973221,1.3742071881606766,1.550387596899225,3
5017,AR,5,0,6,22,28,38,40,5017,19.2,38.1,26.8,15.9,Arkansas,Chicot County AR,7,3285,6.9,37014,75.5,7,31,45.1,44.2,10118,5097,5021,2231,2118,2732,2793,33,20,39,32,4761,4757,1974,1918,336,264,257,200,1752,2260,4103,0.429828029254793,0.405514923898004,0.427004630757982,0.550816475749452,0.546056532911643,0.0593002569677802,0,0.593002569677802,2.1743427554852737,2.7673453251630757,3.7556829412927457,3.9533504645186794,1
5019,AR,5,0,0,4,11,34,40,5019,10,30.2,33.1,26.6,Arkansas,Clark County AR,7,9691,3.8,44105,90,7,20.6,23.1,21.4,22320,10598,11722,7783,8376,2516,2976,61,72,66,92,10072,11173,7337,7910,526,549,446,466,4616,3438,8395,0.723969534050179,0.376120071684588,0.549851101846337,0.409529481834425,0.246057347670251,0.048163082437276,0,0,0.17921146953405018,0.492831541218638,1.5232974910394266,1.7921146953405018,2
5021,AR,5,0,4,8,21,42,50,5021,17.5,41.9,28,12.6,Arkansas,Clay County AR,7,5691,4.9,40686,83,7,18.7,25.5,23.3,14551,7102,7449,6877,7215,76,48,43,41,20,16,6924,7307,6719,7090,178,142,158,125,4086,962,5183,0.96845577623531,0.356195450484503,0.78834651746093,0.185606791433533,0.00852175108239983,0.0219916156965157,0,0.2748951962064463,0.5497903924128926,1.443199780083843,2.886399560167686,3.4361899525805786,3
5023,AR,5,4,5,9,24,60,73,5023,14.1,42.8,27.6,15.5,Arkansas,Cleburne County AR,6,9226,4.5,46214,94.3,6,14.1,21.9,19.9,24919,12241,12678,11819,12229,67,50,91,93,34,98,11963,12345,11594,11951,278,333,225,278,10328,1988,12680,0.965046751474778,0.508848669689795,0.814511041009464,0.156782334384858,0.00469521248846262,0.0245194429953048,0.16052008507564508,0.20065010634455635,0.36117019142020146,0.9631205104538706,2.4078012761346765,2.9294915526305227,3
5025,AR,5,0,2,12,15,23,25,5025,10.4,46.6,26.8,16.2,Arkansas,Cleveland County AR,3,3219,3.9,53773,109.7,3,13.7,19.8,18.2,7956,3938,4018,3427,3437,434,484,20,21,4,10,3823,3936,3331,3373,115,82,96,64,2867,651,3600,0.862745098039216,0.452488687782805,0.796388888888889,0.180833333333333,0.115384615384615,0.0247611865258924,0,0.2513826043237808,1.5082956259426847,1.885369532428356,2.890899949723479,3.14228255404726,3
5027,AR,5,2,6,18,24,51,55,5027,14.1,41.7,24.5,19.6,Arkansas,Columbia County AR,7,9140,4.5,42964,87.6,7,21.2,26.5,26,23457,11328,12129,7140,7273,3837,4524,97,48,93,121,10959,11839,6899,7068,369,290,241,205,5500,2814,8616,0.614443449716503,0.367310397749073,0.638347260909935,0.326601671309192,0.356439442383937,0.0280939591593128,0.08526239502067613,0.2557871850620284,0.7673615551860852,1.0231487402481136,2.174191073027241,2.344715863068594,3
5029,AR,5,1,3,3,8,28,32,5029,13,43.8,27.6,15.6,Arkansas,Conway County AR,6,8285,4.3,46924,95.7,6,15.6,22.7,21.8,20846,10260,10586,8669,9007,1170,1211,116,65,42,46,9828,10182,8317,8653,432,404,352,354,5694,2615,8685,0.847932457066104,0.416626690971889,0.655613126079447,0.301093839953944,0.114218555118488,0.0401036170008635,0.04797083373309028,0.14391250119927085,0.14391250119927085,0.38376666986472224,1.3431833445265278,1.535066679458889,3
5031,AR,5,0,11,23,82,166,178,5031,10.7,34.6,28.5,26.2,Arkansas,Craighead County AR,3,55652,2.8,47766,97.4,3,16.9,25,21.9,110332,53554,56778,42834,44848,8638,9871,267,321,762,650,50522,54017,40134,42455,3032,2761,2700,2393,25558,11921,38511,0.794710510096799,0.349046514157271,0.663654540261224,0.309547921373114,0.167757314287786,0.0525051662255737,0,0.09969909001921473,0.2084617336765399,0.7432113983250553,1.5045499039263315,1.6133125475836565,3
5033,AR,5,0,3,16,38,91,115,5033,15,37.3,31.7,16,Arkansas,Crawford County AR,2,26922,3.3,44600,91,2,18.3,28.1,23.4,63257,31224,32033,28391,28993,555,544,784,864,452,524,28630,29496,26105,26782,2594,2537,2286,2211,18607,4959,24091,0.90715652022701,0.380843226836556,0.772363123158026,0.205844506247146,0.0173735713043616,0.0811135526502996,0,0.04742558135858482,0.25293643391245235,0.6007240305420743,1.4385759678770729,1.8179806187457515,3
