make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,1.611,10,29,nonspam
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0.744,0,0.148,0,0,1.972,18,71,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,0,0,0,2.533,21,76,nonspam
0,0,0,0,0,0.57,0,0,0,0,0,1.73,0,0,0,0,1.15,0,0.57,0,0,0,0,0,2.31,0,0.57,1.73,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0.086,0,0,0,0,1.5,5,72,nonspam
0,0,0,0,0,0,0,0,0.62,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3.34,2.3,0,0,0,0,0,0,0.2,0,0.62,0,0.2,0,0,0,0.41,0,0,0,0,0,0.085,0.198,0.056,0,0,0.454,3.414,108,536,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,nonspam
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,1.4,0,1.4,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.266,0.066,0,0,0,18,200,378,nonspam
0,0,0.13,0,0.26,0,0,0.65,0.13,0,0,0.78,0.26,0,0,0,0.13,0,0,0,0,0,0.13,0,1.69,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.13,0,0.105,0,0,0.052,0,2.165,20,446,nonspam
0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,0,1.461,4,38,nonspam
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,3.92,1.96,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0,0,0,0,2.95,11,59,nonspam
0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,3.33,1.66,0,1.66,1.66,0,0,0,1.66,1.66,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0.167,0,0.167,0,0,1.533,10,46,nonspam
0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,2.08,0.69,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0.284,0.094,0,2,11,60,nonspam
0.08,0,0.22,0,0.04,0,0,0,0.44,0.04,0,0.22,0.04,0,0,0,0.04,0,0.17,0,0.08,0,0,0,0.39,0.44,0,0,0,0,0.57,0,0,0,0.08,0.08,0,0,0,0,0.04,0.04,0,0,0,0,0.163,0.197,0.058,0,0.011,0,3.851,64,1583,nonspam
0,0,0,0,3.22,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,6.45,0,0,0,0,0.512,0,0,0,0,2.4,11,24,nonspam
0.2,0,0.1,0,0,0,0,0.1,0,0,0,0.4,0.1,0,0,0,0.2,0,0,0,0,0,0.1,0,4.5,0.1,0,0,0,0,0.1,0,0,0.1,0.1,0.1,0,0,0,0.6,0,0,0,0,0,0,0.092,0.079,0,0,0.013,0,2.361,26,562,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7,17,35,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,2.38,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2,12,nonspam
0.27,0,0.27,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.54,0,0.27,0,0,0,9.83,0.81,0.27,0.27,0.27,0.27,0,0.27,0.27,0.27,0.54,0,0.27,0.27,0,0.54,0.54,0,0.54,0,0,0,1.411,1.411,0.041,0,0,0,4.891,20,675,nonspam
0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0.45,0,0.9,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,1.444,5,104,nonspam
0,0,0.76,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0.76,0,0.76,1.52,0.76,0.76,0,0.76,0.76,0.76,0.76,0,0,0.76,0,0.76,0,0,2.29,0,0,0,0,0.254,0,0.127,0,0,1.755,11,79,nonspam
0,0,0,0,0,0.69,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.92,0,0,0,0,0.46,0,0,0,0.23,0,0.23,0.23,0,0,0.23,0,0,0.69,0,0,0.033,0,0.033,0,0,0,1.554,13,143,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0.142,0,1.857,10,65,nonspam
0.85,0.85,0,0,1.7,0,0,0,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,1.55,5,31,nonspam
0,0,0,0,0,0,0,0.86,0,0,0,2.58,0,0,0,0,0.86,0,2.58,0,0,0,0,0,1.72,0,0,0.86,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,0,1.535,8,43,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,251,1488,1506,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0.294,0,0,0,0,1.25,2,15,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,nonspam
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.56,0,0,0,3.37,1.4,0.28,0.28,0.28,0.28,0,0.28,0.28,0.28,0.56,0,0,0.28,0,0.28,0.56,0,0.28,0,0,0,0,0.14,0.093,0,0,0,2.464,15,207,nonspam
0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0.168,0,0,0.084,4.068,28,236,nonspam
0,1.36,0.9,0,0,0,0,0,0,1.81,0,0.45,0,0,0,0,0,1.81,0,0,3.18,0,0,0,0.45,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0,0,0,3.382,53,159,nonspam
0.1,0,0.1,0,0.1,0.1,0,0.4,0,0,0.1,0.8,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.3,0,0.1,0,0,0.4,0.2,0.2,0,0.8,0,0,0.015,0.136,0.015,0,0.015,0,1.636,18,527,nonspam
1.19,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,3.09,11,68,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,nonspam
0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,2.63,2.63,1.31,1.31,1.31,1.31,0,1.31,1.31,1.31,1.31,0,1.31,1.31,0,0,1.31,0,2.63,0,0,0,0,0.407,0.203,0,0,0,2.151,12,71,nonspam
0,2.07,0,0,0,0,0,0,1.55,0,0,0.51,0,0,0,0,0,0,1.03,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.141,0.211,25.812,104,413,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.298,0,0,0.074,4.268,28,286,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052,2,20,nonspam
0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,1.02,0,2.04,0,0,0,0,0.323,0,0,0,0,2.682,13,110,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0.26,0,0,2.2,10,44,nonspam
0,0,0,0,0,0,0,0,0.27,0,0,0.82,0.27,0,0,0,1.64,0,1.36,0,0.54,0,0,0,0.27,0,0,0,0,0,0,0,0,0.54,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.045,0,0,1.465,8,85,nonspam
0,0.55,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,2.79,0,1.67,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,1.392,4,39,nonspam
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,2.56,0,0,0,1.28,0,0,0,0,0,1.28,0,0,0,0,0,0,0.194,0.194,0,0,0,3.631,17,69,nonspam
0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,8,38,nonspam
0,0,0,0,0,0,0,0,0,4.34,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,nonspam
0,0,0.29,0,0.59,0,0,0,0.29,0,0,0,0,1.79,0,0,0.29,0,0,0,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,2.69,0,0,0,0,0,0,0,0.052,0,0.078,0,0.235,3.153,121,618,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,2.54,2.54,0,0,0,0,0,0,1.69,0,0,0,0.84,0,0,0,0,0,0.84,0,0,0.84,0,0.123,0,0.123,0,0.371,5.515,34,182,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,4.44,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,3.578,20,68,nonspam
0,0,0,0,0,0,0,0.82,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0,1.394,12,53,nonspam
0,0,0.32,0,0,0,0.32,0,0.32,0,0,0.65,0,0,0,0,0,0.32,0.98,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,5.633,118,338,nonspam
0,0.1,0,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0.3,0.2,0,0.05,0,0,0.05,0,0,0.2,0.41,0,0,0,0,0,0,0.1,0.05,0.2,0,0.35,0,0.141,0,0,0,0,1.997,87,1620,nonspam
0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.6,0,1.21,0,0,0,3.63,1.21,0.6,1.81,0.6,0.6,0,0.6,0.6,0.6,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0.132,0,0,0,0,4.536,52,186,nonspam
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0.74,1.49,0,0,0,0,0,4.47,2.23,0,0.74,0.74,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.204,0.102,0,0.204,2.121,10,87,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1.4,3,7,nonspam
0,0,0.12,0,0.12,0,0,0.29,0.08,0.04,0,0.8,0.04,0,0,0,0.08,0,0.88,0,0.63,0,0.08,0,1.9,0.5,0,0.12,0.21,0,0,0,0.08,0,0.21,0,0.21,0,0,0,0,0.08,0,0,0,0.04,0.038,0.115,0,0.044,0.051,0,1.664,27,1263,nonspam
0,0,0.24,0,0.49,0,0,0,0.24,0,0,0,0,1.49,0,0,0.24,0,0,0,0.74,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,2.23,0,0,0,0,0,0,0,0.046,0,0.069,0,0.255,2.776,121,622,nonspam
0,0,0,0,0.51,0,0,0,0,0,0,3.09,0,1.03,0,0,0.51,0,0,0,0,0,0,0,1.03,0.51,0,0.51,0,0,2.06,0,0,0,0,0,0,0,0,0,0,2.57,0,0,0,0,0,0,0,0,0,0,1.586,6,92,nonspam
0.01,0.01,0.13,0,0.13,0.01,0,0,0.01,0.13,0.03,0.45,0.03,0.07,0,0.11,0.53,0.07,0.07,0,0.03,0,0.01,0,0,0,0.01,0,0,0,1.57,0,0,0.11,0.86,0,0,0.03,0,0.03,0.03,0.01,0.01,0.23,0,0.15,0.008,0.111,0,0.002,0,0.01,2.106,58,3027,nonspam
0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0,13.93,0.81,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,2.053,1.932,0.06,0,0,0,6.113,20,593,nonspam
0,0,0,0,0,0,0,0,0.27,0,0,0.27,0,1.36,0,0,0.27,0,0.81,0,0.54,0,0,0,0.27,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,1.09,0,0,0,0,1.91,0,0,0,0,0,0,0.23,2.521,31,517,nonspam
0.48,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0.48,0.96,0,0,0,0,0,2.88,0.96,0.48,0.96,0.96,0.48,0,0.48,0.96,0.96,0,0,0,0.48,0,0,0,0,0.48,0,0,0,0,0.276,0,0.138,0,0,1.986,11,147,nonspam
0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0.166,0,0,0,0,2.2,22,55,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,2.434,17,56,nonspam
0.37,0.18,0.18,0,0.37,0,0,0.18,0,0.18,0,0.55,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.18,0,0,0.37,0,0,0.74,1.48,0,0,0.116,0.29,0.029,0.029,0.029,0,3.455,24,387,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,4.16,0,4.16,4.16,4.16,0,0,0,4.16,0,0,0,0,0,0,0,0,0,1.092,0,0,0,0,3.333,11,30,nonspam
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.55,1.65,0,1.65,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0.104,0.314,0,0.052,0,6.894,97,393,nonspam
0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0,3.51,2.34,0.58,1.17,0.58,0.58,0,0.58,1.17,0.58,0.29,0,0.87,0.58,0,0.87,0.29,0,0.58,0,0,0,0.091,0.637,0.045,0,0,0,3.552,37,373,nonspam
2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,53,nonspam
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.24,0,0,0,0.49,0,0.49,0,0,0,1.72,1.23,0.24,0.24,0.24,0.24,0,0.24,0.24,0.24,0.24,0,0,0.24,0,0,0.24,0,0.24,0,0,0,0,0.312,0.039,0,0.117,0,1.89,13,189,nonspam
0.12,0,0.12,0,0,0,0,0,1.11,0,0,0.37,0,0,0,0,0,0,0.49,0,0.24,0,0,0,0.61,0.74,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0.17,0.034,0,0.034,0,3.237,32,505,nonspam
0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,1.5,4,63,nonspam
0,0,0.31,0,0.31,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,2.87,1.27,0.63,0.63,0.63,0.63,0,0.63,0.63,0.63,0.95,0,0.95,0.63,0,0,0.95,0,0.95,0,0,0,0.097,0.534,0.242,0,0.048,0,2.23,13,261,nonspam
0.18,0.14,0.25,0,0,0,0,0.07,0,0.14,0.03,0.77,0.07,0.03,0,0,0.03,0.18,0.11,0,0.25,0.07,0,0,0,0,0.03,0.11,0,0,0.03,0,0,0.37,0.62,0,0,0,0.18,0,0.03,0,0,0.22,0,0.18,0.019,0.414,0,0.004,0,0,2.393,40,1795,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,13,nonspam
0.09,0,0.09,0,0.56,0.09,0,0,0,0.18,0,0.46,0,0.09,0,0,0.37,0,0.56,0,0.65,0,0,0,1.86,0.46,0,0.09,0.28,0,0,0,0.37,0,0.28,0,0.09,0,0,0.28,0,0.18,0,0,0,0,0,0.081,0,0,0,0,1.983,25,601,nonspam
0,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0,0,0.48,0.48,0,1.44,0,2.88,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.076,0,0.305,0.381,0,1.884,9,98,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1.48,0,0.74,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.105,0.105,2.555,12,69,nonspam
0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.2,0,0.1,0.7,0,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0.6,0,0.096,0,0,0,0.012,2.037,18,913,nonspam
0,0,0,0,1.38,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0.238,0,0,0,0,1.578,4,30,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,1.5,3,6,nonspam
0.69,0,0.69,0,0,0,0,0,0,0.69,0,0,0,0,0,1.38,0,0,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,0,0,3.315,37,126,nonspam
0,0,0.73,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,1.47,0,0.73,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0.238,0,0,0,0,1.827,5,53,nonspam
0,0,0,0,0.44,0,0,0,0,0,0,0.88,0,0,0,0,0,0,1.32,0,0.44,0,0,0,1.76,1.32,2.64,0.44,0.44,0.44,0,0.44,0.44,0.44,0.88,0,0.88,0.44,0,2.64,0.88,0,0.88,0,0,0,0,0.146,0.073,0,0,0,1.955,13,133,nonspam
0,0,0,0,0.96,0,0,0,0,0.48,0,0.48,0,0,0,0,0.48,0,1.93,0,0,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,0,0,0,1.375,5,55,nonspam
0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0.74,0,0.74,0,0,0,0,0,0,1.48,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.228,53,148,nonspam
0,0,1.81,0,0,0,0,0,0,0,0,3.63,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0.3,0,0,0,0,1.652,8,38,nonspam
0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,8,33,nonspam
0,0,0.08,0,0.17,0,0,0.08,0.08,0,0,0.43,0.08,0,0,0,0,0,0,0,0,0,0.08,0,3.54,0,0,0,0,0,0,0,0,0.77,0.17,0,0,0,0,0.08,0,0.17,0,0,0,0.17,0.08,0.045,0,0,0.011,0,2.45,25,566,nonspam
0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,1.12,0.56,0,0,0,0.181,0.09,0.181,0,0,4.5,34,153,nonspam
0,0,0.36,0,0.73,0,0,0,0,0,0,0.36,0.18,0,0,0.36,0,0,1.28,0,0.36,0,0,0,0.36,1.28,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.18,0,0.18,0,0,0,0.027,0,0,0.055,0,0,3.176,51,270,nonspam
0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0,2.185,11,59,nonspam
0.58,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0,0,0,1.76,1.17,0.58,0.58,0.58,0.58,1.76,0.58,0.58,0.58,0.58,0,0.58,0.58,0,0,0.58,0,0.58,0,0,0,0,0.414,0,0.103,0,0,2,12,94,nonspam
0.31,0.31,0.94,0,0,0.62,0,0,0,0,0,0.31,0,0,0,0,0,0,2.83,0,0.31,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0.096,0,0,2.368,45,180,nonspam
0.05,0,0.1,0,0,0.1,0,0.05,0.49,0,0,0.27,0,0,0,0,0.38,0,0.21,0,0.1,0,0,0,0.49,0.54,0,0,0,0,0.38,0,0,0.38,0.21,0,0,0,0,0,0,0,0,0,0,0,0.308,0.136,0.078,0,0.014,0,3.715,107,1386,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,6,17,nonspam
0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0.57,0,0,2.87,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0.84,0,0,0,0.076,3.583,31,129,nonspam
0.24,0,0.49,0,0,0,0,0,0,0.24,0,0.24,0.24,0,0,0,0,0,1.23,0,0.24,0,0,0,0.24,0.24,0,0.24,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.029,0.119,0.119,0,0,0,3.574,75,336,nonspam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,2.54,0,0,0,1.69,0.84,0,0.84,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,1.777,11,64,nonspam
0.08,0.08,0.25,0,0,0.25,0,0,0.76,0,0,0.25,0,0,0,0,0,0,0.33,0,0.16,0,0,0,0.5,0.59,0,0,0,0,0.42,0,0,0.25,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0.148,0.136,0.045,0,0.022,0,3.995,55,807,nonspam
0.24,0,0.12,0,0,0.12,0.24,0,0,0,0,0.37,0,0,0,0,0,0,0.86,0,0.24,0,0,0,1.24,0.62,0.24,0.24,0.24,0.24,0.37,0.24,0.24,0.24,0.24,0,0.24,0.24,0,0.12,0.24,0.86,0.24,0,0,0,0.018,0.297,0.055,0,0,0,1.801,13,227,nonspam
